"Plot_Number","Rice_Cultivar","Experiment_Name","Nitrogen_Rate","Replicate","Yield","Heading_100","Thermal","NDWI","EVI","NAVI","GNDVI","Cigreen","RENDVI","TGI","SAVI","CI_RedEdge","BI","SCI","GLI","NGRDI","SI","VARI","HUE","BGI","PSRI","RVI","TVI","CVI","NDVI","DVI","NRCT","Vegetation_Fraction","contrast_90","dissimilarity_90","homogeneity_90","ASM_90","energy_90","correlation_90"
"35830","Jefferson","Mini_Core",130,"2",9.475282345,76,33.8056564,-0.7418222,0.6834785,0.9359097,0.7418222,5.9329433,0.5442023,3.161803,0.2901185,2.4348474,0.0391661,-0.4048769,0.4020054,0.4048769,-0.0068614,0.579177,-0.0001285,0.4300799,-0.2868541,16.6407032,23.7176056,2.9223523,0.8801121,0.2815107,0.365187447,1,43.57544757,5.37084399,0.156204025,0.002000126,0.044722767,0.694360727
"35198","RoyJ","Santee_Gold",200,"1",16.07700751,90,31.7405052,-0.5201985,0.3623959,0.7369871,0.5201985,2.351516,0.2857205,1.9979852,0.1483259,0.8486459,0.0621121,-0.119007,0.160175,0.119007,0.0880287,0.1889705,-7.39e-05,0.6598952,-0.1133081,4.4196081,11.2532787,2.5753732,0.5939953,0.1066903,0.306535385,0.751937984,27.04069767,4.325581395,0.166839012,0.003067537,0.055385346,0.942529573
"33802","Scarlett","Tiara",150,"3",13.56766367,82,31.6131344,-0.7229284,1.0976667,0.9108796,0.7229284,5.3063297,0.4608544,9.5002089,0.5428211,1.724584,0.1184492,-0.2905532,0.3835246,0.2905532,0.2339965,0.372589,-0.0010938,0.3409979,-0.1949954,11.5685396,60.9347115,3.4763851,0.8367468,0.6656632,0.350717708,1,37.59302326,4.970930233,0.177971761,0.002657687,0.051552755,0.882114852
"35852","Jefferson","Mini_Core",130,"4",10.72278471,74,31.4647007,-0.6511613,0.4880384,0.8154231,0.6511613,3.7579477,0.3317318,3.1858079,0.2334466,0.9962862,0.0628504,-0.0717842,0.2254628,0.0717842,0.3710595,0.0913305,-7.24e-05,0.3972898,-0.0543142,5.5405006,18.5089931,4.1232138,0.6892733,0.1841934,0.173324612,1,71.15942029,6.777777778,0.120807541,0.002263763,0.047579023,0.661150362
"33781","Tiara","Tiara",75,"3",6.168684118,71,30.0966148,-0.7117811,0.6200395,0.8934614,0.7117811,4.9728031,0.4170834,3.5225563,0.2820532,1.4353497,0.0497814,-0.2292699,0.3349322,0.2292699,0.2587971,0.2963495,-0.0001468,0.3690901,-0.1509672,9.6298218,23.1061592,3.7455735,0.8078669,0.2424355,0.295725532,1,78.55,7.166666667,0.118002779,0.002295525,0.047911634,0.717611955
"33823","Sierra","Tiara",200,"2",8.124538403,87,31.0318508,-0.7339749,1.0992247,0.9394252,0.7339749,5.5784245,0.475018,8.7182055,0.5128615,1.8207849,0.0891389,-0.4356798,0.482452,0.4356798,0.1257162,0.5573632,-0.0008615,0.3052606,-0.2613252,16.8639374,53.7890282,2.5971332,0.8859094,0.5751067,0.296941227,1,54.49169435,5.920265781,0.160294414,0.002693127,0.051895347,0.820712183
"33769","IAC600","Tiara",75,"2",5.514820808,66,36.4421577,-0.7258319,0.6638541,0.9077844,0.7258319,5.3141751,0.4467273,3.7851524,0.3022538,1.6168015,0.0487995,-0.2668211,0.3683808,0.2668211,0.2540035,0.3410959,-0.0001682,0.3442715,-0.1743805,10.9555321,25.1409454,3.6612775,0.831271,0.2716697,0.25977585,1,35.55113636,4.795454545,0.184082277,0.002893369,0.053790046,0.876158061
"35150","Charleston Gold","Santee_Gold",75,"1",12.839237,83,32.6896286,-0.6297897,0.362152,0.700008,0.6297897,3.4272332,0.2517716,2.0124416,0.1945201,0.6747568,0.082902,0.1373515,0.0711708,-0.1373515,0.5214136,-0.1675971,0.0002888,0.4161501,0.1213845,3.3571379,14.3826122,5.8679934,0.5390377,0.1479114,0.276735756,1,49.2122093,5.659883721,0.166033669,0.002661912,0.051593719,0.815021944
"35793","Jefferson","Inbred_Jeff + NIL",130,"2",7.413903326,75,30.9666882,-0.5746446,0.4765316,0.755733,0.5746446,2.7089283,0.2669902,4.2890944,0.2359884,0.7293491,0.0934348,-0.0515957,0.2001836,0.0515957,0.3537065,0.0666378,-0.0001208,0.4308766,-0.0450317,4.1222258,19.5757847,3.3495467,0.6077933,0.1776744,0.154227738,1,67.02857143,6.652631579,0.130397185,0.00181921,0.042652194,0.71743619
"33815","Scarlett","Tiara",200,"1",11.42826881,86,38.3529358,-0.4020824,0.2677105,0.4822468,0.4020824,1.3534902,0.1722303,3.0942709,0.1449075,0.4176538,0.180086,0.0951295,0.0508726,-0.0951295,0.3402308,-0.1304111,0.0007885,0.5964287,0.1275389,1.9477009,10.9201574,2.8479009,0.3189932,0.1266463,0.675757231,0.749354005,129.2151163,9.610465116,0.095238102,0.002142205,0.046283963,0.671867738
"35756","XP753","Hybrid_XP753",130,"1",15.17408992,79,26.9714985,-0.8318151,0.1978675,0.9657812,0.8318151,9.9553652,0.6697341,0.4448578,0.0805178,4.0744262,0.0054158,-0.4576748,0.4167515,0.4576748,-0.095986,0.6825173,-2.5e-06,0.4513549,-0.2911786,29.5094986,5.3305879,4.0762529,0.9338491,0.0710119,0.120115853,1,27.81818182,4.175438596,0.21312933,0.002508083,0.050080761,0.874999457
"33810","IAC600","Tiara",200,"1",6.785265747,69,36.9740906,-0.7655587,0.8040345,0.9293807,0.7655587,6.5507379,0.5152512,4.1674838,0.3697545,2.1288497,0.0504797,-0.3066185,0.3955786,0.3066185,0.2253746,0.3925403,-0.0002032,0.3353815,-0.1943633,14.2811012,32.4033279,4.0175581,0.8681483,0.3780573,0.288258992,1,53.52556818,5.798295455,0.165674146,0.002485795,0.049857752,0.816101732
"35822","M-202","Mini_Core",130,"2",6.019557398,74,38.0735474,-0.7716033,0.7854146,0.9407703,0.7716033,6.8944635,0.5334294,4.1217723,0.3562001,2.3039184,0.0445513,-0.371616,0.4475452,0.371616,0.2000776,0.4695206,-0.0002011,0.3047828,-0.2282227,17.3526516,30.7787895,3.6532013,0.888347,0.3599699,0.347131271,1,19.9048913,3.394021739,0.246484376,0.003821332,0.061816919,0.90579152
"35776","XP753","Hybrid_XP753",130,"3",13.17812175,79,29.4177551,-0.6819436,0.6415477,0.8844439,0.6819436,4.3179727,0.3548925,4.7301307,0.3005742,1.1058465,0.0604422,-0.2437841,0.3690343,0.2437841,0.3194775,0.3027624,-0.0002485,0.3135326,-0.1549413,8.7960825,25.5071754,3.2356284,0.7931364,0.2383255,0.076669315,1,42.4628483,5.205882353,0.165658658,0.002320783,0.048174509,0.784506967
"35777","XP753","Hybrid_XP753",130,"3",14.46861842,79,33.4458618,-0.8772491,0.7857808,0.9783076,0.8772491,14.5018606,0.7096146,1.6650661,0.3394532,4.9319882,0.0195044,-0.5032493,0.4385215,0.5032493,-0.1532535,0.7610385,-3.38e-05,0.4503553,-0.2569393,47.1249657,27.5059586,5.1240721,0.9575613,0.3781855,0.090180145,1,23.90590112,3.755980861,0.237942762,0.0041246,0.064223051,0.808456109
"33819","Scarlett","Tiara",200,"2",13.5848706,86,30.8204918,-0.6666211,0.7432842,0.865683,0.6666211,4.02599,0.3772462,5.6995854,0.3524597,1.2162498,0.0873862,-0.1981798,0.3044549,0.1981798,0.2552632,0.259944,-0.000405,0.3970775,-0.1456023,7.5360827,32.2800674,3.3697238,0.7634741,0.3225656,0.146463887,1,31.24147727,4.548295455,0.191177561,0.002735989,0.052306684,0.883574565
"35770","XP753","Hybrid_XP753",130,"3",15.28378214,79,29.818224,-0.6900441,0.663208,0.8931012,0.6900441,4.5032663,0.3665362,4.720427,0.307765,1.1650839,0.0587923,-0.266611,0.3804391,0.266611,0.2903484,0.3340366,-0.0002538,0.3182238,-0.1657815,9.569416,26.2503986,3.1865971,0.8072334,0.2484695,0.09557915,1,51.06346749,5.549535604,0.167796732,0.00196374,0.044314103,0.7799231
"35160","Santee Gold","Santee_Gold",75,"2",10.64535353,90,30.3762569,-0.6558886,0.6327733,0.8737596,0.6558886,3.8299823,0.2963881,5.6131382,0.3022623,0.8450078,0.0674165,-0.2502072,0.3898282,0.2502072,0.3667192,0.302958,-0.0003421,0.2761995,-0.151375,8.2037086,26.1859608,2.9216952,0.7766303,0.2144688,0.121929072,1,40.49147727,5.150568182,0.156973081,0.003038643,0.055123886,0.752954754
"33816","IAC600","Tiara",200,"1",5.944994038,68,37.7165756,-0.7633731,0.7982473,0.9236393,0.7633731,6.4678359,0.5100738,4.0662317,0.3685275,2.0846748,0.0522473,-0.2768764,0.3708554,0.2768764,0.2340295,0.3567245,-0.000196,0.3512512,-0.1785524,13.2831106,32.316227,4.2410202,0.8582469,0.37791,0.328016666,1,17.51704545,3.318181818,0.256716419,0.003474464,0.058944585,0.921004782
"33796","Sierra","Tiara",150,"2",8.540372525,88,34.974369,-0.8428717,0.8123148,0.9751909,0.8428717,10.8979321,0.6588926,2.3823845,0.3479323,3.9011252,0.0259401,-0.5493996,0.4746615,0.5493996,-0.1836201,0.8161071,-6.52e-05,0.421853,-0.2933297,40.9596596,28.7825909,3.467828,0.9516023,0.3757607,0.162903437,1,45.07848837,5.427325581,0.152630392,0.00263656,0.051347447,0.816331055
"35775","XP753","Hybrid_XP753",130,"3",14.98266625,79,29.3390045,-0.6914932,0.6554641,0.8913689,0.6914932,4.5101705,0.3676738,4.6572914,0.3055916,1.1669897,0.0584656,-0.2562848,0.3767745,0.2562848,0.3080212,0.3189778,-0.0002425,0.3129679,-0.1600546,9.3772802,25.9455662,3.2641737,0.8043377,0.2468794,0.072950762,1,49.44264706,5.616176471,0.172225403,0.002092344,0.04574215,0.750542564
"33831","Tiara","Tiara",200,"3",7.246985014,74,33.3014984,-0.6255015,0.5068132,0.8334792,0.6255015,3.3632851,0.3287255,3.7044661,0.2318734,0.9834449,0.0614693,-0.164006,0.2782774,0.164006,0.2725254,0.2155731,-0.0001688,0.4105185,-0.1270701,6.1182399,18.8915596,3.1400852,0.7151145,0.1786348,0.278219764,1,53.92424242,6.106060606,0.134718678,0.002206408,0.046972412,0.838644287
"33770","Sierra","Tiara",75,"2",8.606332421,84,29.6437073,-0.7239171,0.6696818,0.9469147,0.7239171,5.335649,0.4626252,4.1726117,0.2901106,1.737479,0.0395887,-0.5075985,0.5278783,0.5075985,0.0565663,0.6498101,-0.0001901,0.2917672,-0.2917686,19.8291779,24.0077362,2.0621908,0.8994256,0.2482095,0.261368488,1,27.96464646,4.106060606,0.226698779,0.003102362,0.055698851,0.87607142
"35770","XP753","Hybrid_XP753",130,"3",15.28378214,79,28.1346397,-0.7639378,0.775842,0.9506014,0.7639378,6.5669308,0.5313054,3.9795368,0.3398012,2.2833772,0.0411251,-0.4644617,0.481291,0.4644617,0.0448692,0.6151178,-0.000181,0.3352014,-0.2760679,20.8765736,28.962944,2.7590237,0.9060147,0.3327082,0.146892663,1,35.8075188,4.721804511,0.180553624,0.002382271,0.048808518,0.819318262
"35799","Jefferson","Inbred_Jeff + NIL",130,"2",8.353815062,74,36.7337303,-0.3459534,0.1919427,0.3810136,0.3459534,1.0625082,0.1303085,2.6606236,0.106564,0.3002171,0.1961207,0.1198863,0.0291048,-0.1198863,0.3488705,-0.1642343,0.0011443,0.6143203,0.1721044,1.6207978,7.0321774,2.6262197,0.2359211,0.0923289,0.520416309,0.002941176,89.29102167,7.925696594,0.105976866,0.001544393,0.039298769,0.755386145
"33810","IAC600","Tiara",200,"1",6.785265747,69,30.0475693,-0.7164879,0.6835989,0.8939505,0.7164879,5.0701365,0.4531064,3.9106266,0.3145531,1.659758,0.0567087,-0.2206193,0.325122,0.2206193,0.2540429,0.2869432,-0.0001833,0.3799284,-0.1574979,9.5762243,26.6309681,3.883328,0.8084887,0.2964356,0.292004969,1,80.53333333,7.172222222,0.142090091,0.002175926,0.046646821,0.722029267
"33772","Scarlett","Tiara",75,"2",11.62041285,78,34.5268784,-0.6635176,0.6208007,0.9213367,0.6635176,4.0151525,0.4341439,4.2897491,0.2621148,1.5497938,0.0469123,-0.4491544,0.4576898,0.4491544,0.0210461,0.6089364,-0.0002142,0.3644403,-0.3150781,13.5134354,21.5844307,1.892581,0.8548845,0.2171865,0.394981101,1,26.38250319,3.913793103,0.228818178,0.002551832,0.050515659,0.82602702
"33822","IAC600","Tiara",200,"2",6.091252936,70,31.8038311,-0.6397911,0.6536852,0.8486201,0.6397911,3.7160044,0.3412351,4.8360786,0.3004043,1.0651802,0.0767565,-0.2108082,0.3008873,0.2108082,0.2140851,0.2814029,-0.0002963,0.422709,-0.1454204,7.5847468,26.4289474,3.0627563,0.7421697,0.2523532,0.368359833,0.982543641,43.68313953,5.25872093,0.159494759,0.002573181,0.050726536,0.855546114
"35203","Carolina Gold","Santee_Gold",200,"2",3.438518018,90,34.0470047,-0.7392597,0.8421859,0.960491,0.7392597,5.6939549,0.5079268,5.4346046,0.3672135,2.0699008,0.0483746,-0.5842016,0.5751978,0.5842016,-0.0269547,0.747919,-0.0003009,0.2772779,-0.3384466,25.7027416,32.4481812,1.7587873,0.9240386,0.3520786,0.375157604,1,12.55300128,2.687100894,0.312312808,0.003384704,0.058178212,0.92482115
"35811","WAB462-10-3-1","Mini_Core",130,"1",8.356831947,75,38.1724739,-0.8404781,0.705893,0.9678147,0.8404781,10.736392,0.6550161,2.042186,0.3045183,3.8287098,0.0229221,-0.4576484,0.4442987,0.4576484,-0.0323147,0.6444526,-5.11e-05,0.3980699,-0.2605255,31.5424976,24.233984,4.3968172,0.9376661,0.318198,0.315062684,1,48.85277778,5.147222222,0.198862549,0.003225309,0.056791801,0.816908757
"35150","Charleston Gold","Santee_Gold",75,"1",12.839237,83,29.1679535,-0.7478302,0.7540655,0.9365299,0.7478302,5.9644051,0.477786,4.4341841,0.3407439,1.8343951,0.0467622,-0.3902876,0.4628656,0.3902876,0.1945088,0.4913477,-0.0002236,0.2957434,-0.2288256,15.9424734,29.3176422,3.0531616,0.8807128,0.3184904,0.225278484,1,52.08611111,5.791666667,0.164533397,0.002658179,0.051557531,0.808781831
"35752","XP753","Hybrid_XP753",130,"1",14.51808745,79,28.643425,-0.7572829,0.804618,0.9500039,0.7572829,6.2763677,0.5218601,4.4190426,0.3541166,2.1901653,0.0449044,-0.4696855,0.491299,0.4696855,0.0577349,0.6149006,-0.0002176,0.3213513,-0.2806263,20.2653446,30.6194172,2.6268103,0.9048265,0.3466893,0.185488349,1,35.8406015,4.745864662,0.187067026,0.002410538,0.049097226,0.780899289
"35177","Charleston Gold","Santee_Gold",150,"1",9.231517515,86,34.570755,-0.8734427,0.8785397,0.9830788,0.8734427,13.8220463,0.6958928,2.3233802,0.3845742,4.5804992,0.0226726,-0.5994598,0.5320734,0.5994598,-0.1800679,0.8423185,-5.66e-05,0.3604755,-0.2823644,59.2746124,32.4899063,3.7143559,0.9667224,0.4370638,0.143700131,1,64.36309524,6.476190476,0.120940554,0.002710459,0.05206207,0.683417711
"35189","Carolina Gold","Santee_Gold",150,"3",4.422180804,88,28.1661034,-0.7597356,1.0223999,0.9656316,0.7597356,6.3566389,0.5220546,6.8304038,0.4580223,2.1905015,0.0592407,-0.5981895,0.5942839,0.5981895,-0.0120957,0.753203,-0.0004593,0.2575734,-0.3251647,29.3312111,43.7508888,1.8509411,0.9335645,0.4833896,0.14927938,1,38.925,5.008333333,0.166755989,0.002507716,0.050077101,0.864667447
"35775","XP753","Hybrid_XP753",130,"3",14.98266625,79,27.4437542,-0.8320649,0.2103917,0.9644799,0.8320649,9.9418335,0.6669167,0.4826037,0.0858566,4.0136604,0.0057976,-0.441649,0.4188713,0.441649,-0.0541499,0.6415673,-2.9e-06,0.4318839,-0.2809243,28.2744656,5.7020879,4.2403364,0.9314072,0.075908,0.156082155,1,18.03198653,3.314814815,0.261308188,0.003481788,0.059006674,0.881817426
"33801","IAC600","Tiara",150,"3",7.96967604,68,30.2431297,-0.8510705,0.8370177,0.982919,0.8510705,11.6885061,0.6504356,2.9630964,0.3693824,3.755554,0.0247756,-0.6513568,0.6257282,0.6513568,-0.0827872,0.820428,-8.55e-05,0.2494098,-0.2984447,60.7302284,31.0807171,2.6762674,0.9664313,0.397991,0.163011564,1,26.76117497,4.136653895,0.206691775,0.002167915,0.046560877,0.848065119
"35206","Charleston Gold","Santee_Gold",200,"2",10.06318576,86,31.2009964,-0.6669418,0.6189165,0.9015728,0.6669418,4.278245,0.3957694,3.6325724,0.2591487,1.3578928,0.0489373,-0.3759792,0.3789235,0.3759792,0.0054076,0.5407979,-0.0001748,0.4475782,-0.2426516,12.362648,21.1909771,2.3169725,0.8248002,0.2069788,0.269951788,0.995454545,15.10858586,2.825757576,0.314994378,0.007215463,0.08494388,0.945264149
"33782","Scarlett","Tiara",75,"3",11.0812624,78,34.8696899,-0.6400372,0.5923983,0.9060948,0.6400372,3.6821289,0.4063516,4.2423525,0.2490048,1.3932462,0.0493519,-0.4222253,0.4337852,0.4222253,0.0285121,0.5782549,-0.0002168,0.385431,-0.3025289,12.0078058,20.4467182,1.8705728,0.8308249,0.1992375,0.409142788,0.990384615,15.27330779,2.918263091,0.290306771,0.004781117,0.069145619,0.869147009
"35190","RoyJ","Santee_Gold",150,"3",16.04546148,89,32.1928177,-0.4609837,0.3149841,0.6780657,0.4609837,1.9037336,0.2358544,2.3664861,0.1316505,0.6624323,0.0680857,-0.1069948,0.1698287,0.1069948,0.1373029,0.1616685,-8.13e-05,0.6124593,-0.105211,3.7451661,10.0225353,2.2806554,0.5322503,0.0877978,0.337206415,0.684090909,21.76515152,3.845959596,0.188548363,0.003650775,0.060421647,0.939690005
"35805","Jefferson","Inbred_Jeff + NIL",130,"3",8.558143701,74,36.5035667,-0.3690091,0.2121258,0.4118008,0.3690091,1.1774597,0.1468984,2.6159716,0.11764,0.3454829,0.1907553,0.1207047,0.0295839,-0.1207047,0.3523862,-0.1649353,0.0010962,0.6104483,0.1699875,1.7077073,8.0401402,2.77741,0.2600507,0.1047856,0.498335079,0.148529412,92.3374613,8.269349845,0.093631224,0.001622272,0.040277436,0.713596257
"33816","IAC600","Tiara",200,"1",5.944994038,68,30.7618847,-0.5722136,0.4275919,0.7921631,0.5722136,2.7020986,0.2749349,3.6687472,0.1958928,0.7630692,0.06489,-0.1377814,0.2563319,0.1377814,0.2809414,0.1813377,-0.0001667,0.4263669,-0.114113,4.9214525,15.7041626,2.8111327,0.6569384,0.1348027,0.143351438,1,26.94602273,4.201704545,0.198951417,0.003260589,0.057101566,0.880346733
"35209","Charleston Gold","Santee_Gold",200,"2",9.073787331,85,32.0749168,-0.7322832,0.6988567,0.9076778,0.7322832,5.5332222,0.3823825,4.1595044,0.3251366,1.2446258,0.053273,-0.2556917,0.3705184,0.2556917,0.2908137,0.3215436,-0.0002016,0.3250673,-0.1397045,11.1240873,27.7837238,3.8810713,0.8313096,0.2687482,0.202138496,1,41.25568182,5.136363636,0.158774348,0.002497902,0.049979012,0.883171801
"35758","XP753","Hybrid_XP753",130,"1",13.38245039,79,29.7941742,-0.7437328,0.9453607,0.9279468,0.7437328,5.8394604,0.465942,5.6642375,0.4311273,1.749945,0.069727,-0.3428765,0.3951161,0.3428765,0.1287742,0.4595516,-0.0003969,0.3776532,-0.20565,14.0169363,40.9145813,3.3537676,0.8656613,0.4431713,0.182439472,1,44.99494949,5.392255892,0.167872592,0.001907402,0.043673811,0.836053442
"33820","Tiara","Tiara",200,"2",7.031898399,76,37.0577087,-0.8051651,0.8570202,0.9565575,0.8051651,8.2798557,0.5424703,3.8358181,0.3875806,2.3734066,0.0393798,-0.4262425,0.4801297,0.4262425,0.1453112,0.5422924,-0.0001611,0.3001242,-0.2174965,23.1143608,33.8512611,3.7401462,0.9167459,0.3969621,0.292736517,1,31.37784091,4.292613636,0.244251068,0.003349367,0.057873718,0.853677378
"35852","Jefferson","Mini_Core",130,"4",10.72278471,74,29.6537247,-0.8749521,0.8960789,0.9760766,0.8749521,14.4597139,0.6895342,2.2804222,0.3982545,4.4838705,0.0248024,-0.4708751,0.4591736,0.4708751,-0.028252,0.6549795,-6.34e-05,0.3826744,-0.2318907,43.1718712,34.1675758,5.6444654,0.9533038,0.4623348,0.129485341,1,32.67826618,4.55006105,0.196267609,0.002056806,0.045352019,0.802555823
"35169","Charleston Gold","Santee_Gold",75,"3",11.4139297,82,30.0213509,-0.7578354,0.6702676,0.9539621,0.7578354,6.6010885,0.489089,3.7483959,0.2958485,1.9499702,0.033719,-0.5132423,0.563401,0.5132423,0.1502027,0.6243483,-0.0001462,0.2366276,-0.2684922,24.8171577,24.2193584,2.4087143,0.9124812,0.2620948,0.150396474,1,55.85696041,6.007662835,0.151516944,0.001783591,0.042232582,0.689287815
"33776","Scarlett","Tiara",75,"2",11.21318219,79,29.0761776,-0.737915,0.1781278,0.9536868,0.737915,5.6736951,0.535748,0.7427887,0.0721039,2.3224761,0.0077042,-0.5303005,0.4917278,0.5303005,-0.0990405,0.7434313,-6.2e-06,0.3746356,-0.3454067,21.7516975,4.9009094,2.051105,0.9115029,0.0557161,0.28040525,1,43.92248062,5.436692506,0.155463226,0.002373655,0.048720175,0.813111359
"35798","NIL 43","Inbred_Jeff + NIL",130,"2",8.861410416,84,30.8560734,-0.5638717,0.427562,0.7109113,0.5638717,2.5977097,0.2434202,3.9577475,0.2229708,0.6449093,0.1042595,0.0164407,0.1542726,-0.0164407,0.4109213,-0.0209485,5.3e-05,0.4318744,0.0161587,3.4891202,18.1793613,3.7239032,0.552129,0.1681193,0.148353425,1,52.02428571,5.87,0.139700614,0.001845918,0.042964152,0.759931357
"33781","Tiara","Tiara",75,"3",6.168684118,71,34.9837227,-0.5721594,0.4842185,0.838144,0.5721594,2.8907564,0.3301873,3.6881156,0.2028834,1.0226561,0.05594,-0.2976082,0.3337456,0.2976082,0.0842775,0.420994,-0.0001872,0.459624,-0.2345547,7.6770635,16.3374519,2.0375342,0.7309935,0.1479589,0.413853396,0.923774955,12.34738186,2.722860792,0.29937523,0.005102848,0.071434222,0.886781981
"33791","Sierra","Tiara",150,"1",8.758326962,88,35.1322212,-0.6069679,0.5257059,0.8494143,0.6069679,3.4462237,0.3947441,3.5359399,0.2208223,1.3912928,0.0530679,-0.3102884,0.3385614,0.3102884,0.064612,0.4438725,-0.0001655,0.4604216,-0.2486811,9.1771135,17.8302708,2.2374833,0.7550202,0.1829666,0.419987842,0.93062201,12.28535354,2.78030303,0.285190264,0.004488939,0.066999547,0.942727305
"35769","XP753","Hybrid_XP753",130,"2",13.48999178,79,33.9219933,-0.7516101,0.6282836,0.9330979,0.7516101,6.8004189,0.5450621,2.7330332,0.2693956,2.545994,0.0329093,-0.4165755,0.427912,0.4165755,0.0259128,0.5721794,-9.15e-05,0.390047,-0.267353,20.7214127,21.5079174,3.0561123,0.8785775,0.2580979,0.369993397,0.997426471,13.97322775,2.868401207,0.29599258,0.004015012,0.063364126,0.934315978
"35166","Charleston Gold","Santee_Gold",75,"3",11.95308015,82,34.3646774,-0.7925652,0.7123234,0.9452464,0.7925652,7.7037525,0.5226147,3.2632432,0.323053,2.1989038,0.0343623,-0.3600914,0.4600357,0.3600914,0.2719243,0.4408389,-0.000116,0.2683098,-0.194905,18.7172661,26.6707306,4.1155076,0.8962905,0.3092978,0.148533834,1,22.73484848,3.744949495,0.228409953,0.003245842,0.056972294,0.912768927
"35162","Santee Gold","Santee_Gold",75,"2",10.12341001,90,36.8855438,-0.7800897,0.7324453,0.9669558,0.7800897,7.1696606,0.5193524,3.8490717,0.3221304,2.170572,0.032691,-0.5809534,0.6043862,0.5809534,0.0740599,0.7084624,-0.0001449,0.2280683,-0.2861604,31.2786331,26.7246132,2.1611307,0.9360963,0.2966197,0.283517647,1,40.53693182,4.997159091,0.189527722,0.002966006,0.05446105,0.833612438
"35186","Santee Gold","Santee_Gold",150,"2",11.05258419,91,28.2136574,-0.7865958,0.9242376,0.9736208,0.7865958,7.4440737,0.56139,5.0342369,0.4067896,2.5733967,0.0428812,-0.6389617,0.611917,0.6389617,-0.0850813,0.8130933,-0.0002472,0.2612355,-0.3309547,38.4811668,36.4062309,1.8595785,0.9486165,0.4206872,0.152886807,1,50.37283951,5.528395062,0.187548373,0.002350251,0.048479392,0.829501756
"35149","Carolina Gold","Santee_Gold",75,"1",5.993747004,88,29.8933449,-0.6965506,0.6170576,0.9449008,0.6965506,4.6525373,0.4198013,4.4875174,0.2690297,1.4594429,0.0392303,-0.5360825,0.578688,0.5360825,0.1304697,0.6510729,-0.0002035,0.2319186,-0.3040879,19.3064919,22.0667629,1.7000424,0.8959008,0.2123168,0.143115241,1,33.31673052,4.573435504,0.191105162,0.002058021,0.045365416,0.789173171
